filepath,xmin,xmax,ymin,ymax
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_65_PNG.rf.7fba0989de9b426dc026cd26ef1a3b37.xml,297,389,453,496
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_65_PNG.rf.cc3d011188bb9bbbe956b2325a95ca89.xml,272,362,407,457
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_65_PNG.rf.d225e859f76ca8930b91b11eea68e37f.xml,322,416,414,463
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_66_PNG.rf.4a5f8be74a5be5f326ab738a229e9e1a.xml,102,216,409,456
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_66_PNG.rf.d22a7157d448a4d67b90bd6a9ece2d70.xml,126,238,396,450
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_66_PNG.rf.db384805cecedb793a820abd39d73d63.xml,102,216,421,471
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_67_PNG.rf.75adb4c36d86eb8a6816b82a1a13b00b.xml,390,495,273,320
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_67_PNG.rf.9be3e8cf0e9c75d7fcef03605f7e51d4.xml,393,499,261,310
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_67_PNG.rf.d7529ac35634063ba51f286b423dac7f.xml,435,547,312,361
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_68_PNG.rf.1ecef959958992d28223799ed1b61c98.xml,369,498,418,483
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_68_PNG.rf.b59e107a3c97b9f47fc1106e4aa07e07.xml,352,480,362,416
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_68_PNG.rf.fac260a3565cb798e9a9ba922efd98b5.xml,385,516,418,483
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_69_PNG.rf.5bd7c4cf58f0abe13137ffbe1b3e69b6.xml,246,389,241,307
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_69_PNG.rf.c9b1965b259be51f4a46f1ae91127cab.xml,266,405,288,337
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_69_PNG.rf.d04ff94c53609a469fb416243a433aae.xml,229,374,315,366
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_6_PNG.rf.1eb10d831b7b282d957db6e96f1d2e55.xml,102,171,395,441
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_6_PNG.rf.d162b1cf08a0b1cd2586ddd2ed52685d.xml,80,148,396,442
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_6_PNG.rf.e8aa9c44b759469a31d0514fea79b0c8.xml,107,176,402,452
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_70_PNG.rf.36fbf33ac821d8436953e1ec2ac55171.xml,297,386,422,474
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_70_PNG.rf.71012787ffaea2569b68eb7fbe4ac283.xml,291,382,433,488
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_70_PNG.rf.991c77d53fddd79a25ad3c2b5dfc721d.xml,315,403,440,498
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_71_PNG.rf.3814ce00343b699b26cd1fb850cad1f3.xml,120,240,281,335
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_71_PNG.rf.4946173728635df83c695f8e09e2dbbb.xml,121,242,275,325
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_71_PNG.rf.6f6022ef4ace60af12a608da1d4dbdfb.xml,186,301,249,302
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_72_PNG.rf.1ad3bce1201b6cddf71998e4d491d570.xml,176,318,261,317
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_72_PNG.rf.e6dbaee39e8dcf113fbf6c45016c508a.xml,186,330,264,322
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_72_PNG.rf.eb893bdd55574cdb683a5c7e2de4c93e.xml,158,299,225,283
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_73_PNG.rf.64e41a1c60cb24b682f8cc2384fb6efd.xml,160,266,482,516
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_73_PNG.rf.7b534d0697b472f54df8027bf01e5196.xml,136,244,489,526
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_73_PNG.rf.b2ce37a27c9ac0cef1810af724da18be.xml,210,316,438,481
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_74_PNG.rf.81401901cf1f14cde8e9a97552e24f81.xml,176,305,288,348
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_74_PNG.rf.883fe04bafcc5530e951da645f953b23.xml,181,310,240,299
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_74_PNG.rf.c9a6fd5c3113c0b04ecbf5dc8b80ff06.xml,209,333,242,300
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_75_PNG.rf.9ee4424ee8e46e7fcd23adc25a0c1ec0.xml,212,336,317,373
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_75_PNG.rf.b844ecd4ed2a9324018bf39be9a04a1e.xml,154,283,284,351
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_75_PNG.rf.bdebfe21c7d5e63d48aa305751c18b47.xml,182,306,316,371
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_76_PNG.rf.850c6326e45dd4a863769a16029b3766.xml,196,330,320,387
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_76_PNG.rf.f247d1c7512192b5e43081f26d5a47e2.xml,175,307,290,371
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_76_PNG.rf.f45945b4a42b9faa32826baa7ac00fa6.xml,184,317,299,376
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_77_PNG.rf.23f4a5694bfe7a66a16356d2afe90741.xml,201,337,421,480
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_77_PNG.rf.384871e9a5cf96859fa14b0ee4c82548.xml,132,267,445,508
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_77_PNG.rf.cba1eb199d43458a693181c56563d5fa.xml,183,317,445,508
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_78_PNG.rf.0f58eefc43f4e28016674ae6da23b5bc.xml,300,402,408,451
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_78_PNG.rf.20609025f0502ad224e6165374fb2944.xml,376,479,414,459
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_78_PNG.rf.7bae0e127b6eef81b10818d863e6ffe2.xml,332,432,343,391
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_79_PNG.rf.153a08ab55e5ef401b3d1af320c799f4.xml,513,567,456,506
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_79_PNG.rf.3628e3b9fdb8c6d97b02ff2f5ba3ceff.xml,575,630,338,398
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_79_PNG.rf.605741e1b1444c226756d0147ff16018.xml,573,627,470,518
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_7_PNG.rf.5750ef5154bc508c9829026ac0cced1d.xml,102,199,392,466
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_7_PNG.rf.90c8992d01deb084af01c52b487de7e1.xml,105,202,385,452
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_7_PNG.rf.c186a26d9c88510dfcf4ab8b7bdcd0ab.xml,90,188,380,443
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_80_PNG.rf.0caeef0c009a313d1c645bafa8fc6e13.xml,331,400,403,431
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_80_PNG.rf.88c2d3b18bc500587e36b09dabf14f62.xml,351,418,370,403
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_80_PNG.rf.ff5aa0365ae7d041752c29b3df29ad45.xml,304,375,363,397
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_81_PNG.rf.5bdfd023c5c37df506368f3b82d74fe3.xml,354,417,366,394
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_81_PNG.rf.a8a9a5dafba9014f53765ebd25308b49.xml,394,460,411,444
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_81_PNG.rf.f4f1350bab683d81e21d6a97767e9562.xml,356,420,421,457
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_82_PNG.rf.1aff5ed872e2a0ed13272b8e2b09a14a.xml,324,398,461,502
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_82_PNG.rf.5017585c33264c2121778172e31ae806.xml,374,451,457,498
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_82_PNG.rf.69caf74856a19853064a63b12b87ac5e.xml,280,356,417,448
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_83_PNG.rf.2978d5f8e7c8e5a07e2f65e49835d43a.xml,137,226,324,361
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_83_PNG.rf.46737dd95334662e57fe91c9ab4a513b.xml,142,230,368,416
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_83_PNG.rf.53ab364bebddad2c54b5bd57f4f500d5.xml,142,230,336,369
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_84_PNG.rf.6388ee03b8e06195aa6079b6da5485a1.xml,277,351,352,386
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_84_PNG.rf.69f111e76a57ecdf5392279dcd6a78f3.xml,264,337,346,382
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_84_PNG.rf.a287d48b8b9d04cf434ab88c4030a200.xml,275,349,356,389
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_85_PNG.rf.156190b5b62e9d87327f98bbbb52063a.xml,425,501,538,576
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_85_PNG.rf.3970324aff07373c15d939a0095fa513.xml,363,439,478,506
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_85_PNG.rf.e07ec749bf8be3958eb8dac1f5a736dc.xml,353,430,493,523
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_86_PNG.rf.4626db2a202faa86a213c665c30f4ddf.xml,289,363,485,517
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_86_PNG.rf.4702b17eaa3108ccb9dfeb2c2954bcd4.xml,355,430,466,502
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_86_PNG.rf.7a8145faa1cba521c13d952888fdc6f8.xml,367,443,485,517
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_87_PNG.rf.75087324b72d2388c883aab1ffe834e6.xml,334,407,483,516
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_87_PNG.rf.d84845ea96fc459228a5c840098142d6.xml,368,442,489,523
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_87_PNG.rf.f30d73d7a3f515b52cc6bc0789fc0cc3.xml,301,376,511,550
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_88_png.rf.0b479b77a78ce6877fe4939dc2d48eff.xml,287,444,516,561
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_88_png.rf.16598dd576111529ec968d05ca062044.xml,318,476,494,545
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_88_png.rf.d4873e0f7caf80528fa82c9dab2f1478.xml,345,505,478,534
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_89_png.rf.b2281c6dcb0813aa11f65ba1689d6942.xml,251,309,437,460
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_89_png.rf.cfafb3da0ab8204ff9a6a92962bed5c5.xml,218,277,477,510
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_89_png.rf.d3beb95fe731e87fd8d428501150d940.xml,304,364,465,495
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_8_PNG.rf.04fba7fcdada30574b59f20d1141c596.xml,95,171,406,471
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_8_PNG.rf.52d612bc3d17d32423fcccb36a3bb891.xml,54,129,407,473
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_8_PNG.rf.d8635bb2dd97888dc3f8acb836dfc0af.xml,30,107,415,490
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_90_jpeg.rf.1c6438eabf78bf2a23f73a7855d536d8.xml,325,458,372,415
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_90_jpeg.rf.b7bcd0ba3020d09b650a723d68788aa1.xml,342,474,343,389
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_90_jpeg.rf.ef5a0f819a645221d0c7f0631ec9cef3.xml,334,466,332,381
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_91_jpeg.rf.07823f290fb52bc342f3d481f0eb8cd8.xml,191,331,567,641
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_91_jpeg.rf.759ed495e7c69d2b1ae835a9ff271d0c.xml,248,394,528,603
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_91_jpeg.rf.fc31c8688d45791400d62a5e8fa17c1a.xml,213,355,534,607
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_92_png.rf.25b51ed45a2453c193849e772fb064ca.xml,262,435,524,585
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_92_png.rf.3b6bfab6821e88b86694fda6a7df4e97.xml,223,396,525,587
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_92_png.rf.b7ae55d39f7824229fbff159166009d1.xml,250,422,524,585
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_93_jpg.rf.1b1ec67779b0f6c5f6b19b76ebbfb6ae.xml,293,426,403,454
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_93_jpg.rf.87f6b39d2c1bf76dfe9da099ae8d225e.xml,288,421,465,523
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_93_jpg.rf.ac83227f3e1450812a1e401069719458.xml,285,418,409,458
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_94_jpg.rf.107b3dbc94deae34a63498fd830b92fb.xml,440,516,339,426
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_94_jpg.rf.358b2ed31551d6052683173027f6ded2.xml,432,509,415,488
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_94_jpg.rf.fe3a3178a4f62e899ded1c2bb82266c1.xml,429,507,417,490
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_95_jpg.rf.32590a35f4f6ba467c3ef3efc4da7747.xml,270,382,441,483
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_95_jpg.rf.8b17f737d37b7046d708be01bc8603fe.xml,289,402,402,441
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_95_jpg.rf.dbea263fe89ad8ec8179ae6371495129.xml,267,380,417,452
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_96_jpg.rf.0d4a00a5810cf7c809985fe530eba6b8.xml,327,409,308,348
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_96_jpg.rf.67b1bd900321fa6b551ebf850bae2965.xml,274,357,304,343
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_96_jpg.rf.a33c2705ba5b7dc7a6a511e9c1d76abd.xml,295,376,297,334
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_97_jpg.rf.184b40198a5c54c1fe3fa8398b14d0b8.xml,212,262,314,353
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_97_jpg.rf.6bc8d67b2aa6a4a8e926abd507efccfb.xml,278,324,315,354
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_97_jpg.rf.f6d1484b917bc61b981e3bb9cb2efdfd.xml,257,304,295,331
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_98_jpg.rf.648332ba452dbf1ad74b3d75f48baac3.xml,295,377,194,242
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_98_jpg.rf.68bc5217e4f07f59ca7921fd3516c0f1.xml,304,386,205,252
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_98_jpg.rf.bd2a5a077d23142e237f5b4a732bf49e.xml,321,404,155,211
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_99_jpg.rf.080c2a606e8c0cc7e84e03c0a1ab1128.xml,245,353,280,339
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_99_jpg.rf.3f1b1908114f8837e71b512b02104c64.xml,242,349,261,312
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_99_jpg.rf.7a0aa514b89cfb848360765715f89a26.xml,232,340,274,329
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_9_PNG.rf.6d8545e834bced8332a2d05074e4cdad.xml,102,190,380,450
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_9_PNG.rf.99e84eabe41c49b363b8ced8f7a5f7d7.xml,40,131,391,472
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\Gambar_9_PNG.rf.d00ae636fd1e5980147fda5039321a2e.xml,50,141,387,463
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N100_jpeg.rf.8ed9920d803c7e070d80e7c3cecedfb8.xml,175,414,479,539
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N100_jpeg.rf.9eec2612446afb535134f20559d001cd.xml,210,450,451,525
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N100_jpeg.rf.ba6a9f07ae6cf4c879d0d75cd450c61d.xml,226,468,489,562
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N101_jpeg.rf.0e72d296e80f9d8be4e636c4110df051.xml,108,393,314,424
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N101_jpeg.rf.21b72924b9d82b093d216353d3535b84.xml,84,363,331,428
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N101_jpeg.rf.24018e551cdcfa8a74b970b75d4b679c.xml,46,330,345,446
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N102_jpeg.rf.7169b5e956a0e1dfd1509d9e608091f0.xml,206,411,358,410
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N102_jpeg.rf.944bfa5ef0450990d7e8f3bda62a4280.xml,217,421,361,415
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N102_jpeg.rf.aedb829e31363ece740e2cc57e17e38c.xml,244,450,356,405
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N103_jpeg.rf.8cfaf8ae082777a82c82c46e080030b9.xml,314,409,329,371
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N103_jpeg.rf.b4c052d8b5367fe695fb0ba36267b310.xml,302,396,342,381
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N103_jpeg.rf.d1dc50b7382eebb67e147a61cd77e953.xml,251,347,372,413
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N104_jpeg.rf.08ef44cd46eeafb4cc8e8a4e0f75c831.xml,126,277,440,534
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N104_jpeg.rf.b599600a43a54562ddd58b4609d11481.xml,100,250,427,503
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N104_jpeg.rf.c6581c516de972a0d528d083a7e0a489.xml,111,260,422,493
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N105_jpeg.rf.209b2e2afc4064c206470c764541aa6a.xml,421,519,355,407
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N105_jpeg.rf.ec787ef745c9fe4564a6957a5813b990.xml,472,568,362,412
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N105_jpeg.rf.fcefc3de40eac81c0750c56022c14c26.xml,461,555,387,434
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N106_jpeg.rf.2a87a0495a737f5f75e8b20a06731d4e.xml,130,265,326,381
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N106_jpeg.rf.8dd841a92468727e2323450b9e8d27e3.xml,115,250,319,367
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N106_jpeg.rf.8ec6fc66497db1baedf8ce35a29b8d54.xml,143,278,318,364
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N107_jpeg.rf.69bb3779136ccb904e3edfddab6631aa.xml,324,528,335,533
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N107_jpeg.rf.d82b9a4f4622a5177d22fb1bea05e993.xml,254,462,297,505
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N107_jpeg.rf.ed5becb7bcf163403db47e137a5b7b5e.xml,315,519,352,545
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N108_jpeg.rf.53c9e0e05fc135852f3320797a80bccf.xml,250,460,335,411
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N108_jpeg.rf.c430b7cf30518d83c6fc021a87294e77.xml,203,418,335,411
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N108_jpeg.rf.d2dd3e420469745be02739ac329e2635.xml,203,418,293,352
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N109_jpeg.rf.7c2a6506960014c941ea430bd5c2e12e.xml,202,316,318,414
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N109_jpeg.rf.9215d8b9b8aa8809d0e7bcc8c897cfac.xml,170,276,317,413
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N109_jpeg.rf.c6140b7175d9428f3b6b037fadf5b58b.xml,159,268,317,413
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N110_jpeg.rf.02c1c36df468b559336ce84958c4cd8c.xml,192,265,424,462
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N110_jpeg.rf.7d2b08f8fd927518d131390ab48ed103.xml,172,246,386,423
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N110_jpeg.rf.f4170042b7b31e47e41562293e7165a9.xml,240,315,377,416
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N111_jpeg.rf.2eb7b1a45402c88bde12a6c8c5c5afc0.xml,87,228,420,475
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N111_jpeg.rf.d5d7cb52036416d23c48d6419c7b686d.xml,46,188,394,450
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N111_jpeg.rf.e0cd88d7760225401fcfc1d0da2532b8.xml,111,255,395,450
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N112_jpeg.rf.168d586dcaed1f6b930a8ea496eb56f7.xml,243,460,487,562
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N112_jpeg.rf.c80a174a7d2e023abf5e1f35e54f6196.xml,257,475,478,544
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N112_jpeg.rf.d7ea18708da9f2e940f72a3ee8f77b75.xml,213,430,460,531
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N113_jpeg.rf.355d9b5ad23f7ed1d091350bd9ed9a22.xml,90,207,281,352
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N113_jpeg.rf.444276734bf5d3db08142c22a8ef5b8d.xml,27,144,269,332
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N113_jpeg.rf.9b902e758e6968461cd78bca018cfb60.xml,23,140,280,349
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N114_jpeg.rf.04f93e3ea69f0e21f9e1e4f52d0ca158.xml,29,488,84,468
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N114_jpeg.rf.a320c35ef483f84bc8c6a450fc2ed08a.xml,75,524,134,474
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N114_jpeg.rf.a56cb787024bf358b6f70e52c99759f8.xml,36,492,105,471
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N116_jpeg.rf.358673b6c798c1e086309a1807dc56e9.xml,211,384,453,551
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N116_jpeg.rf.5f6ad6289b24ffc8c02972cd6775dc05.xml,208,381,446,536
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N116_jpeg.rf.8f97ddec61a5518b1e56e27c0016056c.xml,170,336,453,551
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N117_jpeg.rf.6d9d13d139f67ff206f81876995a9f8d.xml,95,224,301,355
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N117_jpeg.rf.db31b041329a998cd772eb733704fcb6.xml,140,266,309,370
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N117_jpeg.rf.f777c8eed8f45541ca84c4142307a311.xml,149,277,299,351
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N118_jpeg.rf.57619496ac39d6a8dbbaded9bdd1abdd.xml,289,451,449,510
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N118_jpeg.rf.a361fd859a14ad6542ea57844ab2c6b9.xml,301,465,447,508
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N118_jpeg.rf.d0084ac52ad0ecbb00800ec248d8e479.xml,296,459,454,518
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N119_jpeg.rf.4e224e176d56062b5185d4644dd940c3.xml,206,558,314,480
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N119_jpeg.rf.91b7e27225a0a6e90d63f5bd4b653f25.xml,142,495,288,404
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N119_jpeg.rf.c88464d990786ca5c02475fd1c0a9e50.xml,174,522,312,474
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N11_jpeg.rf.17bcc6f237302cfe362a3c61bf7117e8.xml,371,486,501,538
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N11_jpeg.rf.2155972980170e516a005eed54d7e067.xml,333,446,495,532
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N11_jpeg.rf.b3fef65b865c65668d556b62860c5867.xml,317,428,475,517
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N120_jpeg.rf.4817c777a47dfc3f30831d5ddde7a581.xml,470,544,405,482
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N120_jpeg.rf.93f8f7c2c41e5947fd7dc082bf48acf9.xml,494,564,508,573
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N120_jpeg.rf.c1ffdde6e3a8d3e12ac083ce39174326.xml,535,601,415,491
D:/Madani/Semester_8/TA2023/Dataset/Dataset_V5\N121_jpeg.rf.08e2cb5787367d9c34efc3b1a11fff98.xml,276,436,385,446
